no,x,y,shape_labels,video_labels
1,0.8761127591,1.239398241,1,7
1,0.5006278753,0.494187057,1,7
1,0.6828991175,0.6919326782,1,7
1,1.0989205837,1.2381820679,1,7
1,0.226799652,1.2129461765,1,7
1,0.2447921485,1.1352556944,1,7
1,0.1686317176,0.8811444044,1,7
1,0.5125227571,0.8889139295,1,7
1,0.7974027991,0.8321871161,1,7
1,1.106970191,1.2836191654,1,7
1,1.4788769484,1.8056509495,1,7
1,1.1542319059,1.3676316738,1,7
1,1.6016529799,1.3956665993,1,7
1,1.8997393847,0.6969019771,1,7
1,1.9333122969,0.3287043571,1,7
1,1.4765532017,0.8650593758,1,7
1,1.6777592897,0.9038911462,1,7
1,1.5634065866,0.8649232984,1,7
1,0.8818283677,1.0173114538,1,7
1,1.7954295874,1.8637111187,1,7
1,0.9823413491,1.3671014309,1,7
1,0.983048737,1.2150992155,1,7
1,0.8590270877,1.107480526,1,7
1,1.6544412374,0.637901485,1,7
1,1.0977978706,1.2011193037,1,7
1,1.6949366331,1.1694527864,1,7
1,1.7623143196,1.0225224495,1,7
1,1.5634287596,1.8320041895,1,7
1,1.753338933,1.0493834019,1,7
1,1.8780148029,1.8371239901,1,7
1,1.9547257423,1.7579737902,1,7
1,1.6871503592,1.4818565845,1,7
1,1.3747471571,1.4839484692,1,7
1,2.0008363724,1.2766649723,1,7
1,1.9971641302,1.4828791618,1,7
1,1.1076363325,1.4311451912,1,7
1,1.1811696291,1.6096541882,1,7
1,1.4414656162,2.2831411362,1,7
1,1.6154398918,1.854167223,1,7
1,1.3622837067,1.8795372248,1,7
1,1.4913482666,1.2174409628,1,7
1,1.5758962631,1.2856703997,1,7
1,1.5267847776,1.1099481583,1,7
1,1.6222656965,1.1549690962,1,7
1,1.6444370747,1.2522258759,1,7
1,1.4446812868,1.4382619858,1,7
1,1.2416014671,1.3228986263,1,7
1,2.111341238,1.622166872,1,7
1,2.059510231,0.4662284255,1,7
1,2.5748529434,-0.8661936522,1,7
1,1.6154356003,1.1873396635,1,7
1,1.0702039003,0.8748522401,1,7
1,1.7429522276,1.0266345739,1,8
1,2.1172726154,1.5840675831,1,8
1,1.927111268,1.0571022034,1,8
1,1.6398504972,1.1148774624,1,8
1,1.1725718975,1.407027483,1,8
1,0.0510472506,0.9002727866,1,8
1,-0.0019922983,0.7538632751,1,8
1,1.1688115597,1.4514882565,1,8
1,1.6158912182,1.1078250408,1,8
1,1.5541027784,1.5612484217,1,8
1,1.7301927805,0.5186944008,1,8
1,1.0877248049,0.9823445082,1,8
1,1.6100242138,1.6558823586,1,8
1,0.8734353781,1.1864238977,1,8
1,1.5007334948,1.4302335978,1,8
1,1.7453938723,1.4576678276,1,8
1,1.4344451427,1.3709125519,1,8
1,1.0397686958,1.4383533001,1,8
1,1.6246461868,1.7067775726,1,8
1,0.8640099168,1.2277306318,1,8
1,1.6239752769,1.8510539532,1,8
1,1.5708470345,1.2490199804,1,8
1,1.4490107298,1.628704071,1,8
1,2.1976680756,1.6753599644,1,8
1,1.2915831804,1.5349240303,1,8
1,1.5030106306,1.0708434582,1,8
1,1.3041374683,0.8011136055,1,8
1,1.5803151131,1.6796730757,1,8
1,1.3177474737,1.2553430796,1,8
1,1.228258729,1.6369979382,1,8
1,1.427462101,1.0902593136,1,8
1,1.2029470205,1.7274334431,1,8
1,1.0182956457,1.5475139618,1,8
1,1.5172786713,1.5874609947,1,8
1,0.9989718795,1.3186788559,1,8
1,1.5664931536,1.0597704649,1,8
1,1.4477595091,0.9451153278,1,8
1,1.692453146,1.5539834499,1,8
1,0.8195972443,1.0578509569,1,8
1,0.8297304511,2.2538571358,1,8
1,1.1278321743,2.2007162571,1,8
1,1.3420705795,1.7670422792,1,8
1,1.0691518784,1.4629790783,1,8
1,1.5783797503,1.7911124229,1,8
1,1.0917314291,1.3269659281,1,8
1,1.3811552525,0.8673245311,1,8
1,1.427446723,1.7938270569,1,8
1,1.5254224539,1.007825613,1,8
1,1.484559536,1.5901124477,1,8
1,1.4138436317,1.4437156916,1,8
1,0.9746043682,2.0848510265,1,8
1,1.2894924879,0.9887245893,1,8
1,1.5901899338,1.0550044775,1,8
1,1.5728996992,1.1427913904,1,8
1,1.7355908155,1.2099457979,1,8
1,1.2402157784,1.2313489914,1,8
1,2.0913395882,0.3098211884,1,8
1,2.5162801743,0.2292515188,1,8
1,1.8439862728,1.6640156507,1,8
1,1.3138358593,0.8646458387,1,8
1,2.0762104988,1.3603875637,1,9
1,0.9953145385,1.486453414,1,9
1,1.575065136,0.8075006008,1,9
1,1.7800170183,0.776927352,1,9
1,1.0207105875,1.6767308712,1,9
1,0.4798987508,0.791580081,1,9
1,-0.0972301513,1.1332471371,1,9
1,1.1621142626,0.2422798425,1,9
1,0.9495751262,-0.1100675315,1,9
1,1.2802437544,0.3860908747,1,9
1,1.895686388,1.3330380917,1,9
1,1.5899380445,-0.0140215605,1,9
1,1.5009593964,0.9899399877,1,9
1,0.8872600198,0.6886150837,1,9
1,1.5256323814,1.3346269131,1,9
1,1.4201213121,1.5606703758,1,9
1,1.7246397734,1.7153209448,1,9
1,1.5362058878,1.8285937309,1,9
1,2.1441688538,1.5290591717,1,9
1,1.6556489468,1.8877028227,1,9
1,1.0868144035,1.2041689157,1,9
1,1.3602862358,1.3871260881,1,9
1,1.8274048567,1.5037696362,1,9
1,1.4201955795,1.0478265285,1,9
1,1.638340354,1.8515527248,1,9
1,1.2076696157,1.6818268299,1,9
1,0.7289928794,1.4426178932,1,9
1,0.8076192141,0.9792724848,1,9
1,1.3580168486,1.5520091057,1,9
1,0.9078351855,1.3782891035,1,9
1,0.8478893042,0.9129068255,1,9
1,1.6620286703,1.1897349358,1,9
1,1.7461715937,0.5275964737,1,9
1,1.1070098877,1.5108702183,1,9
1,1.4723367691,0.8889273405,1,9
1,1.3137997389,1.0191771984,1,9
1,1.2140522003,1.5720925331,1,9
1,1.3670711517,1.8245843649,1,9
1,1.5910696983,1.1274199486,1,9
1,2.014595747,1.046084404,1,9
1,2.4317510128,1.4391053915,1,9
1,1.8874915838,0.8720681071,1,9
1,1.7314845324,1.2804002762,1,9
1,1.492022872,1.457501173,1,9
1,1.3785370588,1.2999874353,1,9
1,1.0899118185,1.267711401,1,9
1,0.8012294173,0.8861265182,1,9
1,1.2834904194,0.7628219128,1,9
1,1.1547666788,0.8870555162,1,9
1,1.1493871212,1.2634776831,1,9
1,0.5540667176,1.0373523235,1,9
1,0.6958914995,0.9864057899,1,9
1,1.6657222509,1.4108557701,1,9
1,1.1417173147,0.777043879,1,9
1,1.7450329065,1.6084723473,1,9
1,1.1931750774,1.6556171179,1,9
1,2.7766466141,0.283695817,1,9
1,1.2000838518,0.0934313685,1,9
1,1.2534433603,0.9233497381,1,9
1,1.3368225098,0.3844538331,1,9
1,1.8606753349,1.3041408062,1,10
1,1.696659565,1.2282526493,1,10
1,1.1403669119,1.5173592567,1,10
1,1.4310652018,0.4299560785,1,10
1,1.0442764759,0.9421942234,1,10
1,0.7597895861,0.6219664216,1,10
1,1.5670413971,0.5557810068,1,10
1,1.609982729,0.8707247972,1,10
1,2.0125141144,0.756778121,1,10
1,1.4284402132,0.2461761385,1,10
1,2.2806968689,-0.455008626,1,10
1,2.7733371258,1.0082751513,1,10
1,1.3809293509,1.0878455639,1,10
1,1.4627773762,1.5149364471,1,10
1,1.6580177546,1.435218215,1,10
1,1.6863081455,0.8223689198,1,10
1,1.4296646118,0.8500401974,1,10
1,1.3332260847,1.3819111586,1,10
1,2.0108013153,1.2099573612,1,10
1,1.9352228642,1.8453162909,1,10
1,2.1191072464,2.6707854271,1,10
1,1.4530879259,1.8746376038,1,10
1,1.5781747103,1.2808330059,1,10
1,1.7007843256,1.6829768419,1,10
1,1.2284500599,2.0616617203,1,10
1,1.2196227312,1.2801861763,1,10
1,1.5458593369,1.1339437962,1,10
1,1.5508859158,1.122145772,1,10
1,1.813333869,1.3149899244,1,10
1,1.6453999281,0.9740793705,1,10
1,0.9934392571,1.2582671642,1,10
1,1.2168527842,1.6474108696,1,10
1,0.6239711642,1.4217879772,1,10
1,0.9727992415,1.3650094271,1,10
1,1.1049288511,1.7606834173,1,10
1,1.2446742058,1.7488853931,1,10
1,1.5489144325,1.2153058052,1,10
1,1.8449409008,1.2021636963,1,10
1,2.3600172997,1.3232910633,1,10
1,1.5387495756,1.7050471306,1,10
1,1.2503299713,1.3590091467,1,10
1,1.9008017778,1.6826167107,1,10
1,1.325873971,1.4197970629,1,10
1,1.2583094835,1.181368351,1,10
1,1.5848072767,1.3233306408,1,10
1,1.6834201813,1.0560519695,1,10
1,1.4831243753,1.3840632439,1,10
1,1.2236810923,1.8388924599,1,10
1,1.5499215126,1.571859479,1,10
1,1.6970981359,1.1863914728,1,10
1,1.7261834145,1.2189371586,1,10
1,1.0684474707,1.5871976614,1,10
1,1.1426745653,1.4457678795,1,10
1,1.3463231325,1.2531561852,1,10
1,1.046839118,1.2437113523,1,10
1,0.6890291572,1.9129712582,1,10
1,1.2379481792,2.3963406086,1,10
1,1.6736677885,0.7292959094,1,10
1,0.3229787946,0.5419297218,1,10
1,1.403367281,1.2934268713,1,10
2,0.0433091968,-0.2489902228,2,1
2,0.8723323941,0.1643079668,2,1
2,0.2848330736,0.295137465,2,1
2,-0.0790006667,0.4094170928,2,1
2,-0.2412722856,-0.118387267,2,1
2,-0.6162958741,-0.4509546757,2,1
2,-0.3056616783,-0.6065390706,2,1
2,-0.5490458608,-0.5325977802,2,1
2,-0.8320571184,-0.8319209814,2,1
2,-0.4231835008,-0.7537397146,2,1
2,-0.7224856019,-0.6619392633,2,1
2,-0.6415208578,-0.3366518617,2,1
2,-0.9031018615,-0.4453743696,2,1
2,-0.9758471847,-0.6000449657,2,1
2,-0.8225125074,-0.6132233143,2,1
2,0.0443798751,-0.4908442497,2,1
2,-0.5804020762,-0.8565782905,2,1
2,-1.0718278885,-0.6832694411,2,1
2,-1.3609679937,-0.7119776607,2,1
2,-1.4442971945,-1.0356869698,2,1
2,-0.7561628222,-1.0070405006,2,1
2,-0.5867183208,-0.9131982327,2,1
2,-0.3503491282,-0.7480621338,2,1
2,-0.7539671063,-0.5946398973,2,1
2,-0.6341117024,-0.5906800032,2,1
2,-0.8651886582,-0.2803849578,2,1
2,-1.0682171583,-0.4583240151,2,1
2,-1.3835029602,-0.4398883581,2,1
2,-1.3080973625,-0.7090645432,2,1
2,-1.3852504492,-0.6662584543,2,1
2,-1.3749798536,-0.7823262811,2,1
2,-1.44486022,-0.9137459397,2,1
2,-1.1572613716,-1.2054414749,2,1
2,-1.1246552467,-1.0504933596,2,1
2,-1.0350410938,-1.2544676065,2,1
2,-1.1334723234,-1.0547015667,2,1
2,-0.5607706904,-1.4514098167,2,1
2,-0.4339708686,-0.77323246,2,1
2,-0.8848024011,-1.0173965693,2,1
2,-0.8008722067,-0.9765536785,2,1
2,-0.9184585214,-1.2883228064,2,1
2,-0.7839543819,-1.0633243322,2,1
2,-0.8012015224,-0.9745742083,2,1
2,-0.4810610414,-0.980774641,2,1
2,-0.8008974195,-0.603171885,2,1
2,-0.8591772318,-1.0044796467,2,1
2,-1.1976635456,-0.8917614222,2,1
2,-1.5391744375,-0.7658369541,2,1
2,-1.4463100433,-0.7063868046,2,1
2,-1.2773268223,-0.7054149508,2,1
2,-1.3450362682,-0.5307700634,2,1
2,-1.0850336552,-0.4477977753,2,1
2,-1.1793556213,-0.5654537678,2,1
2,-1.4642196894,-0.5269961357,2,1
2,-1.5058141947,-0.527274847,2,1
2,-0.7535626292,-0.9789829254,2,1
2,-1.0536535978,-0.7848494649,2,1
2,-1.0221192837,-0.5209143162,2,1
2,-0.4249574542,-1.1581407785,2,1
2,-0.6300720572,-0.3049632311,2,1
2,0.4132077098,-0.5178068876,2,2
2,-0.0284184944,-0.1825884134,2,2
2,-0.4223647714,-0.5441496372,2,2
2,-0.2889844775,0.0234791785,2,2
2,-0.6776120663,-0.4643944502,2,2
2,0.0178870428,0.12763156,2,2
2,-0.6281573772,-1.0662838221,2,2
2,-0.6337506175,-0.286359787,2,2
2,-0.5608711839,0.027710095,2,2
2,-0.5423244834,-0.6612318754,2,2
2,-1.017321825,-0.3373814225,2,2
2,-0.8895984292,-0.1939854473,2,2
2,-0.7754607797,-0.5128787756,2,2
2,-0.8188331723,-0.4751797915,2,2
2,-0.7310177088,-0.8128273487,2,2
2,-0.5405319929,-0.6600348353,2,2
2,-0.6924232841,-0.4068213105,2,2
2,-0.6992428899,-0.5079244971,2,2
2,-0.9048022628,-0.9834549427,2,2
2,-0.7560239434,-0.8313601613,2,2
2,-0.827742219,-0.618159771,2,2
2,-0.5078753233,-0.8887377381,2,2
2,-1.0143489838,-0.6666807532,2,2
2,-0.5256282687,-0.6439257264,2,2
2,-0.7496573329,-0.2259180397,2,2
2,-0.9950693846,-0.5765849948,2,2
2,-1.0572638512,-1.0697028637,2,2
2,-1.4888397455,-0.6250655055,2,2
2,-0.6411116123,-1.2944427729,2,2
2,-1.2140412331,-0.9446800947,2,2
2,-0.9736381173,-1.436882019,2,2
2,-0.6169573069,-1.377076149,2,2
2,-0.9438880682,-1.1791365147,2,2
2,-0.5196720362,-1.3772954941,2,2
2,-0.9878329635,-0.9771939516,2,2
2,-0.7828790545,-1.1825371981,2,2
2,-0.0844791681,-1.0578131676,2,2
2,-0.5657589436,-1.1415401697,2,2
2,-0.6786709428,-0.8514608741,2,2
2,-0.4501498044,-1.3048936129,2,2
2,-0.4149720669,-1.3163473606,2,2
2,-0.8902575374,-0.8147805929,2,2
2,-0.3629799485,-0.908347249,2,2
2,-0.5058243871,-1.1922478676,2,2
2,-1.0339648724,-0.7827647328,2,2
2,-1.0868237019,-0.7809572816,2,2
2,-1.0975637436,-0.99916327,2,2
2,-0.7378870845,-1.1046118736,2,2
2,-1.2707493305,-0.9676218033,2,2
2,-1.2862006426,-0.945779562,2,2
2,-1.3245224953,-0.8411557078,2,2
2,-1.2911728621,-0.5779429078,2,2
2,-0.6075864434,-0.5287815332,2,2
2,-0.9168360829,-0.8362975121,2,2
2,-1.0742419958,-0.6228693724,2,2
2,-1.2971186638,-0.6658412814,2,2
2,-0.5894120932,-1.0287764072,2,2
2,-0.7098348737,-0.1871219724,2,2
2,-0.8354713321,-0.800134182,2,2
2,-0.4153728485,-0.326394856,2,2
2,0.2261168212,-0.4494569302,2,3
2,-0.1150578409,-0.1201964468,2,3
2,0.0414573401,-0.2225539833,2,3
2,-0.0673401505,0.0451762229,2,3
2,-0.1699965745,-0.4549645185,2,3
2,-0.4845808148,-0.5905225277,2,3
2,-0.3775262237,-0.1380448788,2,3
2,-0.9624599814,-0.5814824104,2,3
2,-1.2743740082,-0.6781208515,2,3
2,-0.4537445903,0.0136588365,2,3
2,-1.1135662794,-0.030964151,2,3
2,-1.5650235415,-0.0168514103,2,3
2,-1.1192907095,-0.9236284494,2,3
2,-1.2044779062,-0.5966054201,2,3
2,-0.8046246171,-1.2699790001,2,3
2,-1.2070564032,-0.8224516511,2,3
2,-0.5146018863,-0.696810782,2,3
2,-1.0404593945,-0.9166607261,2,3
2,-0.7080805898,-1.1082606316,2,3
2,-1.2028864622,-0.6324352026,2,3
2,-0.9720678926,-0.9520682096,2,3
2,-0.9540671706,-0.9044492245,2,3
2,-0.8798174262,-0.9265864491,2,3
2,-0.6192279458,-0.982301116,2,3
2,-0.5467761159,-0.328563869,2,3
2,-0.4770180583,-0.3508799076,2,3
2,-0.4252013862,-1.3330634832,2,3
2,-0.5895537734,-1.2692391872,2,3
2,-1.483949542,-0.7915630937,2,3
2,-1.4207737446,-0.848366797,2,3
2,-1.250726223,-1.0911489725,2,3
2,-1.2573791742,-1.089977622,2,3
2,-1.1415007114,-0.7948378325,2,3
2,-0.8283336759,-1.3006937504,2,3
2,-0.7886181474,-1.5142807961,2,3
2,-0.6967862844,-1.1936603785,2,3
2,-1.2223620415,-0.9864115715,2,3
2,-0.8254056573,-0.7476809621,2,3
2,-0.6636773348,-0.7507477403,2,3
2,-0.9501360059,-1.0110192299,2,3
2,-1.3267635107,-0.9386793375,2,3
2,-0.2547643185,-0.8764699697,2,3
2,-0.6980414987,-1.1653938293,2,3
2,-0.6746151447,-1.0843933821,2,3
2,-0.6973038316,-1.0083807707,2,3
2,-1.2993206978,-0.6569101214,2,3
2,-0.6360142827,-1.066968441,2,3
2,-0.7831087708,-0.4452365041,2,3
2,-1.2502725124,-0.9014759064,2,3
2,-1.2428034544,-0.8295044899,2,3
2,-0.8341543078,-0.9540896416,2,3
2,-1.2239434719,-0.8102341294,2,3
2,-1.1080360413,-0.9650815725,2,3
2,-1.1540523767,-0.7606784701,2,3
2,-1.5543991327,-0.5307905078,2,3
2,-0.8222482204,-1.0049645901,2,3
2,-0.4518063068,-1.0552762747,2,3
2,-0.7124840617,-0.4979273677,2,3
2,-0.4298610091,-0.5841818452,2,3
2,-0.6523270011,-0.6994234324,2,3
2,-0.4603037834,-0.041225329,2,4
2,-0.4909009933,-0.7140902281,2,4
2,-0.4584523439,-0.3068701029,2,4
2,-0.8319121003,0.023561582,2,4
2,-0.4273270965,-0.2965477109,2,4
2,-0.7716394067,0.3218026757,2,4
2,-0.4951394796,-0.4931377172,2,4
2,-0.7347260118,-1.3323577642,2,4
2,-0.9067515731,-0.2318929583,2,4
2,-0.5658698678,-1.2333387136,2,4
2,-1.0211014748,-0.6439199448,2,4
2,-1.2018222809,-0.7344298363,2,4
2,-1.407527566,-0.907335043,2,4
2,-1.5517625809,-0.5607402921,2,4
2,-1.255236268,-1.049351573,2,4
2,-0.8222587109,-1.0971499681,2,4
2,-0.5800440311,-1.1982827187,2,4
2,-1.3102390766,-0.9481511116,2,4
2,-1.1997897625,-1.1164674759,2,4
2,-0.8744453192,-1.3073141575,2,4
2,-0.9696865678,-1.3791784048,2,4
2,-0.6998766661,-0.9968035221,2,4
2,-0.9880048633,-1.1111626625,2,4
2,-0.9864967465,-0.9039199948,2,4
2,-0.6266379952,-1.0465959311,2,4
2,-0.9654255509,-0.7527840734,2,4
2,-0.7875465751,-1.0250376463,2,4
2,-0.7171335816,-1.2070342302,2,4
2,-0.9496158361,-1.3690521717,2,4
2,-0.343157649,-1.3072217703,2,4
2,-1.233240366,-1.3130584955,2,4
2,-0.1945374757,-0.5956981182,2,4
2,-0.8833565116,-1.1118950844,2,4
2,0.2868019342,-0.9181529284,2,4
2,-0.0398846418,-1.1427342892,2,4
2,-0.9660304785,-1.0512413979,2,4
2,-1.0225373507,-0.9738785028,2,4
2,-1.1571148634,-1.1604354382,2,4
2,-0.8037683368,-1.4256192446,2,4
2,-1.1640864611,-0.8431780338,2,4
2,-0.4380400777,-1.1676595211,2,4
2,-1.0508236885,-1.1225134134,2,4
2,-0.9478974342,-1.2526586056,2,4
2,-1.0569120646,-0.7865296602,2,4
2,-0.9049283862,-1.2502026558,2,4
2,-0.5269162059,-1.238963604,2,4
2,-0.7120786309,-0.9290277362,2,4
2,-0.5648131371,-1.0948634148,2,4
2,-1.0608613491,-1.1287841797,2,4
2,-1.0576322079,-0.7269272208,2,4
2,-0.2634336352,-1.0010256767,2,4
2,-0.5684539676,-1.1486537457,2,4
2,-0.8501437306,-1.153357625,2,4
2,-0.9823126793,-0.4966489077,2,4
2,-1.018944025,-0.9334336519,2,4
2,-0.5570870638,-1.2006251812,2,4
2,-0.6461971402,-0.7903264165,2,4
2,-0.1573615223,-0.9431545734,2,4
2,-0.1349836737,-0.2652649879,2,4
2,-0.1738745719,-0.7448114157,2,4
2,-0.1686338931,-0.8496667147,2,5
2,-0.1316029578,-0.1077092141,2,5
2,-0.5126735568,-0.4728493094,2,5
2,-0.6272065043,-0.5209293365,2,5
2,-0.5089918971,-0.3192081451,2,5
2,-0.4098815918,-0.3746323586,2,5
2,-0.2505046725,0.070182398,2,5
2,-0.9563289285,-0.2717940211,2,5
2,-0.0146870743,-0.6238903403,2,5
2,-1.06856668,-0.7494808435,2,5
2,-1.1538517475,-0.6188217998,2,5
2,-0.9254621863,-0.5899730921,2,5
2,-0.9399799705,-0.8917233944,2,5
2,-1.233858943,-0.5189493299,2,5
2,-0.7803377509,-0.509427309,2,5
2,-0.9909991026,-1.149284482,2,5
2,-0.9947959781,-0.8997942209,2,5
2,-1.0424480438,-0.5822999477,2,5
2,-0.6834651828,-1.1038734913,2,5
2,-0.8661791086,-0.9887171984,2,5
2,-0.7888641357,-1.144854784,2,5
2,-0.9846665859,-0.959269166,2,5
2,-0.9307124019,-0.748285532,2,5
2,-0.6946842074,-1.1556805372,2,5
2,-1.2855553627,-0.5652263761,2,5
2,-1.3958193064,-0.4801527858,2,5
2,-1.1566021442,-0.5588067174,2,5
2,-1.2012856007,-0.6950713396,2,5
2,-0.7754721045,0.0557075292,2,5
2,-1.1505976915,-0.6550047994,2,5
2,-1.3722001314,-0.6038410068,2,5
2,-1.1207251549,-0.8309425116,2,5
2,-1.1970496178,-0.7971971035,2,5
2,-0.4689527154,-1.0200955868,2,5
2,-0.2196415216,-1.385004878,2,5
2,-0.2654052377,-1.102756381,2,5
2,-0.2281443626,-1.0053675175,2,5
2,-0.2883757949,-0.5132084489,2,5
2,-0.284689486,-1.4528880119,2,5
2,-1.0763165951,-0.8020918369,2,5
2,-1.0462645292,-1.0053471327,2,5
2,-0.6139138937,-0.918482542,2,5
2,-1.0538882017,-0.4528775215,2,5
2,-0.7565174699,-0.9289970398,2,5
2,-0.6307337284,-0.9068594575,2,5
2,-1.118190527,-0.6339063048,2,5
2,-1.0928167105,-0.7439749837,2,5
2,-1.0617449284,-1.1440243721,2,5
2,-1.0181396008,-0.983938694,2,5
2,-1.123364687,-0.7895191312,2,5
2,-0.8898846507,-0.9066998959,2,5
2,-0.8828368187,-0.9303627014,2,5
2,-0.2095794231,-0.0495770425,2,5
2,-1.05212152,-0.5991930366,2,5
2,-1.0897456408,-0.6341723204,2,5
2,-0.621113956,-0.8538220525,2,5
2,0.0807033628,-0.9621199369,2,5
2,-0.6107140183,-1.0688138008,2,5
2,-1.1955710649,-0.506632328,2,5
2,-0.2438306361,0.6496733427,2,5
2,-0.078736797,0.2592253089,2,6
2,-0.1204458028,-0.4742373228,2,6
2,-0.3302155733,-0.1002733558,2,6
2,-0.10031946,0.255313158,2,6
2,-0.5141682029,-0.1938235313,2,6
2,-0.925852716,0.0389318019,2,6
2,-0.154755488,0.0522741824,2,6
2,-0.0226583611,0.114965871,2,6
2,-1.1825656891,-0.644482255,2,6
2,-0.6225072742,-0.276381135,2,6
2,-0.7606436014,-1.0635043383,2,6
2,-0.6506909728,-1.2573748827,2,6
2,-1.0796339512,-1.0766317844,2,6
2,-1.0187600851,-0.9096326828,2,6
2,-0.8489325643,-1.0375745296,2,6
2,-1.4450167418,-0.6061416268,2,6
2,-1.1051430702,-0.35736233,2,6
2,-0.9605647326,-0.9106839895,2,6
2,-0.751437068,-1.3278636932,2,6
2,-1.0242347717,-1.0285375118,2,6
2,-1.3391422033,-1.2959985733,2,6
2,-0.8402081132,-1.0074166059,2,6
2,-1.0735684633,-1.1568511724,2,6
2,-1.1933168173,-0.6771816611,2,6
2,-0.8617895842,-0.8425374031,2,6
2,-0.4958152771,-0.7273296118,2,6
2,-0.5819672942,-0.8044220209,2,6
2,-0.9333930612,-0.9913160801,2,6
2,-0.8500290513,-0.9675396681,2,6
2,-1.1808596849,-0.5657988191,2,6
2,-1.5382508039,-0.6241780519,2,6
2,-1.5891981125,-1.0501815081,2,6
2,-0.9141075015,-1.2628414631,2,6
2,-0.9599400759,-1.1683031321,2,6
2,-0.939335227,-1.1435521841,2,6
2,-0.8631449342,-1.2704718113,2,6
2,-1.4942828417,-0.6351175308,2,6
2,-0.9261555076,-1.1557592154,2,6
2,-1.213119626,-1.1314615011,2,6
2,-1.2658207417,-0.736694634,2,6
2,-0.3583230972,-1.533701539,2,6
2,-0.664778769,-0.9171991348,2,6
2,-0.9525671005,-1.2099202871,2,6
2,-1.0136502981,-0.7758346796,2,6
2,-0.6411048174,-0.9628878832,2,6
2,-0.8264870048,-0.9704898596,2,6
2,-0.8235432506,-1.1763963699,2,6
2,-0.9043138623,-0.9724366665,2,6
2,-0.7876914144,-0.8471018672,2,6
2,-1.1452026367,-0.8990039229,2,6
2,-1.011593461,-0.559830904,2,6
2,-0.9556831121,-1.3786646128,2,6
2,-1.0199885368,-0.7885817289,2,6
2,-1.226604104,-0.8248173594,2,6
2,-0.9235615134,-1.1032247543,2,6
2,-1.0195579529,-1.2693499327,2,6
2,-0.2475519925,-1.5211958885,2,6
2,-0.1228674799,-0.77290833,2,6
2,-0.2574282289,-0.74012357,2,6
2,-0.9329473376,-0.3520532846,2,6
2,-0.0108597409,-0.6397078633,2,7
2,-0.5510130525,-1.0172072649,2,7
2,-0.0925524384,0.2392448336,2,7
2,-0.3758928776,-0.4786099195,2,7
2,-0.472766459,-0.0639794916,2,7
2,-0.381554544,-0.4430516958,2,7
2,-1.2558325529,-0.5690876245,2,7
2,-0.1041080505,0.0982544571,2,7
2,-0.3445578218,-1.1503844261,2,7
2,-0.9704547524,-0.7998149395,2,7
2,-1.2377678156,-0.6162195802,2,7
2,-1.1499961615,-0.3939070702,2,7
2,-1.4063699245,-0.4375253916,2,7
2,-1.5090359449,-0.6153829694,2,7
2,-0.9467794895,-1.1797465086,2,7
2,-1.2877550125,-0.7457588911,2,7
2,-1.0341945887,-1.0855199099,2,7
2,-1.2693129778,-0.8574581742,2,7
2,-1.0946630239,-0.9395362139,2,7
2,-0.8139722943,-0.7632630467,2,7
2,-1.0316090584,-0.820566237,2,7
2,-0.6805573702,-1.0156514645,2,7
2,-0.5008977056,-0.4834012985,2,7
2,-0.9348450303,-0.771229744,2,7
2,-1.0890365839,-0.9304895997,2,7
2,-1.1084015369,-0.9086511135,2,7
2,-1.0215837955,-0.8573103547,2,7
2,-0.9681013227,-1.0453573465,2,7
2,-1.247125864,-0.7606064677,2,7
2,-0.9800729156,-0.878593564,2,7
2,-0.4685612321,-1.1213693619,2,7
2,-0.4623481035,-1.6204749346,2,7
2,0.0516910404,-1.8502690792,2,7
2,-0.1337376386,-1.5300321579,2,7
2,-0.0642945319,-1.5767995119,2,7
2,-0.6660501361,-1.4419196844,2,7
2,-0.8463769555,-1.1170884371,2,7
2,-1.0445836782,-1.0686137676,2,7
2,-0.8926467896,-0.9489705563,2,7
2,-1.1891802549,-0.5750954747,2,7
2,-1.1993719339,-0.6939429045,2,7
2,-0.9716506004,-0.8173581362,2,7
2,-1.0234376192,-0.8106372356,2,7
2,-0.9524380565,-0.8221282959,2,7
2,-0.8826395869,-0.5842580199,2,7
2,-0.6294770241,-1.1781337261,2,7
2,-1.2941328287,-0.6736155152,2,7
2,-1.1011945009,-0.56889534,2,7
2,-1.0843360424,-1.0331628323,2,7
2,-0.9890347123,-1.0103158951,2,7
2,-0.7683233619,-1.2657796144,2,7
2,-1.2277388573,-0.6950778961,2,7
2,-0.8700262904,-1.0706819296,2,7
2,-0.9454479814,-1.0118601322,2,7
2,-0.4617187977,-1.1948611736,2,7
2,-1.1728360653,-0.6754350066,2,7
2,-0.700515151,-1.2713029385,2,7
2,-0.3873561025,-1.0068033934,2,7
2,-0.3881227374,-0.9189425707,2,7
2,-0.0577772409,-0.9522259235,2,7
2,-0.4341111779,-0.7221845388,2,8
2,-0.8669883609,-0.9905003309,2,8
2,-0.4419758916,-0.7278444767,2,8
2,-0.6854556203,-0.5716457367,2,8
2,-0.7945053577,-0.7108640075,2,8
2,-1.1662732363,-0.7400330901,2,8
2,-0.6157276034,-0.8236511946,2,8
2,-0.8298125267,0.1513899416,2,8
2,-0.8697065115,-0.7015929818,2,8
2,-0.8860995173,-0.308881104,2,8
2,-0.9375270605,-0.5858836174,2,8
